time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,motor_m1,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw
24,0.0013,0.0229,0.0070,-0.0317,0.0370,0.0023,-0.00,0.90,-1.94,43214,0.000,13.654,-9.638,-1.285,0.003,-0.015,1.002,0.000,0.000,0.000
24,0.0003,0.0194,0.0080,-0.0368,0.0155,0.0190,-0.05,1.00,-1.95,43372,0.000,9.736,-2.881,1.581,0.007,-0.013,0.990,0.000,0.000,0.000
24,-0.0003,0.0191,0.0082,-0.0387,0.0131,0.0222,0.11,1.08,-1.93,43614,0.000,20.700,-6.341,4.225,0.020,-0.012,0.971,0.000,0.000,0.000
24,-0.0013,0.0228,0.0084,-0.0433,0.0336,0.0217,0.17,1.29,-1.87,43726,0.000,12.569,4.929,5.376,0.009,-0.002,1.031,0.000,0.000,0.000
24,-0.0023,0.0225,0.0086,-0.0481,0.0302,0.0218,0.32,1.21,-1.81,43707,0.000,14.178,-0.018,7.805,-0.002,0.000,1.030,0.000,0.000,0.000
24,-0.0070,0.0253,0.0083,-0.0731,0.0441,0.0171,0.48,1.26,-1.72,43690,0.000,20.719,-8.115,9.029,0.017,-0.004,0.985,0.000,0.000,0.000
24,-0.0069,0.0248,0.0075,-0.0704,0.0392,0.0123,0.77,1.35,-1.64,43741,0.000,11.350,8.404,4.004,0.016,-0.001,0.991,0.000,0.000,0.000
25,-0.0076,0.0252,0.0077,-0.0726,0.0389,0.0109,0.91,1.28,-1.60,44913,0.000,13.560,5.392,2.580,0.010,-0.010,1.002,0.000,0.000,0.000
25,-0.0090,0.0251,0.0077,-0.0783,0.0359,0.0084,1.07,1.17,-1.57,44907,0.000,11.008,9.177,3.985,0.013,-0.016,0.986,0.000,0.000,0.000
25,-0.0111,0.0231,0.0077,-0.0872,0.0229,0.0110,1.43,1.23,-1.53,45076,0.000,10.898,6.845,5.136,0.021,-0.022,0.961,0.000,0.000,0.000
25,-0.0120,0.0227,0.0079,-0.0899,0.0181,0.0135,1.44,1.09,-1.48,45193,0.000,10.083,16.413,4.430,0.010,-0.015,0.970,0.000,0.000,0.000
25,-0.0154,0.0165,0.0077,-0.1058,-0.0174,0.0101,1.72,0.97,-1.44,45487,0.000,13.382,17.457,2.835,0.005,-0.012,1.005,0.000,0.000,0.000
25,-0.0153,0.0185,0.0081,-0.1019,-0.0078,0.0108,1.84,0.75,-1.40,45309,0.000,7.548,19.035,4.303,-0.001,-0.012,0.992,0.000,0.000,0.000
25,-0.0176,0.0147,0.0078,-0.1108,-0.0303,0.0086,1.95,0.74,-1.34,45454,0.000,3.649,24.121,3.744,0.008,-0.010,1.027,0.000,0.000,0.000
25,-0.0177,0.0143,0.0081,-0.1071,-0.0333,0.0080,1.98,0.44,-1.29,45380,0.000,2.732,27.172,5.740,0.003,-0.009,1.021,0.000,0.000,0.000
25,-0.0230,0.0129,0.0073,-0.1316,-0.0417,-0.0008,1.89,0.37,-1.19,45360,0.000,-4.710,21.094,7.300,0.000,-0.015,1.035,0.000,0.000,0.000
25,-0.0235,0.0124,0.0086,-0.1285,-0.0450,0.0035,1.77,0.12,-1.12,45370,0.000,-5.728,16.087,7.472,-0.004,-0.019,1.036,0.000,0.000,0.000
25,-0.0287,0.0143,0.0083,-0.1509,-0.0356,0.0014,1.77,-0.07,-1.04,44905,0.000,-5.617,9.379,9.469,-0.002,-0.011,1.022,0.000,0.000,0.000
25,-0.0290,0.0153,0.0086,-0.1454,-0.0316,0.0029,1.82,-0.15,-0.95,44832,0.000,-0.211,13.741,9.326,-0.001,-0.012,1.030,0.000,0.000,0.000
25,-0.0294,0.0137,0.0088,-0.1403,-0.0414,0.0061,1.83,-0.36,-0.86,44762,0.000,-1.406,20.479,10.795,-0.000,-0.007,1.002,0.000,0.000,0.000
25,-0.0309,0.0115,0.0086,-0.1413,-0.0543,0.0070,1.79,-0.63,-0.75,44790,0.000,1.314,17.658,12.507,-0.005,-0.005,1.011,0.000,0.000,0.000
25,-0.0313,0.0104,0.0110,-0.1355,-0.0603,0.0229,1.76,-0.84,-0.63,44748,0.000,-5.703,13.790,10.046,0.000,-0.009,1.013,0.000,0.000,0.000
25,-0.0312,0.0104,0.0115,-0.1270,-0.0601,0.0278,1.69,-0.98,-0.53,45671,0.000,-14.338,15.491,10.992,0.003,-0.009,1.022,0.000,0.000,0.000
26,-0.0311,0.0104,0.0120,-0.1192,-0.0598,0.0317,1.48,-1.22,-0.42,45659,0.000,-28.514,22.328,13.760,0.000,-0.007,1.013,0.000,0.000,0.000
26,-0.0323,0.0098,0.0124,-0.1180,-0.0629,0.0342,1.08,-1.45,-0.27,45693,0.000,-35.797,20.999,17.322,-0.004,-0.016,0.993,0.000,0.000,0.000
26,-0.0319,0.0098,0.0130,-0.1082,-0.0627,0.0361,0.83,-1.74,-0.09,45735,0.000,-34.085,26.944,19.842,-0.004,-0.014,1.011,0.000,0.000,0.000
26,-0.0328,0.0113,0.0138,-0.1053,-0.0541,0.0396,0.60,-2.05,0.11,46660,0.000,-31.788,24.092,19.039,0.001,-0.014,1.013,0.000,0.000,0.000
26,-0.0323,0.0088,0.0142,-0.0949,-0.0666,0.0411,0.26,-2.31,0.29,46698,0.000,-34.452,20.594,16.203,-0.009,-0.007,1.029,0.000,0.000,0.000
26,-0.0324,0.0060,0.0145,-0.0877,-0.0801,0.0425,0.02,-2.53,0.45,46751,0.000,-35.873,16.057,15.796,-0.011,-0.000,1.008,0.000,0.000,0.000
26,-0.0324,0.0054,0.0149,-0.0801,-0.0809,0.0439,-0.25,-2.85,0.58,46766,0.000,-31.967,16.449,14.055,-0.002,-0.004,1.032,0.000,0.000,0.000
26,-0.0325,0.0026,0.0152,-0.0727,-0.0927,0.0424,-0.40,-3.11,0.72,46903,0.000,-21.906,23.822,12.903,-0.002,-0.022,1.039,0.000,0.000,0.000
26,-0.0288,0.0005,0.0107,-0.0464,-0.1003,0.0178,-0.67,-3.46,0.84,46826,0.000,-10.219,21.961,12.327,-0.003,-0.018,1.019,0.000,0.000,0.000
26,-0.0277,-0.0033,0.0106,-0.0335,-0.1152,0.0175,-0.55,-3.57,1.00,47827,0.000,-7.887,4.584,13.085,-0.008,-0.012,1.028,0.000,0.000,0.000
26,-0.0260,-0.0029,0.0109,-0.0176,-0.1068,0.0204,-0.71,-3.83,1.08,47852,0.000,-9.300,-5.719,9.229,-0.012,-0.014,1.039,0.000,0.000,0.000
26,-0.0276,-0.0083,0.0107,-0.0192,-0.1282,0.0193,-0.79,-3.99,1.13,47999,0.000,-1.304,-13.989,7.920,-0.018,-0.009,1.033,0.000,0.000,0.000
26,-0.0222,-0.0081,0.0107,0.0165,-0.1196,0.0212,-0.83,-3.98,1.19,47870,0.000,8.249,-13.644,7.349,-0.009,-0.016,1.036,0.000,0.000,0.000
26,-0.0159,-0.0083,0.0059,0.0549,-0.1143,-0.0024,-0.81,-3.97,1.24,48545,0.000,9.806,-12.212,8.690,-0.000,-0.020,1.021,0.000,0.000,0.000
26,-0.0125,-0.0084,0.0055,0.0767,-0.1074,-0.0024,-0.74,-3.83,1.31,49639,0.000,14.925,-16.903,9.410,0.002,-0.024,1.017,0.000,0.000,0.000
26,-0.0090,-0.0078,0.0051,0.0986,-0.0968,-0.0019,-0.69,-3.96,1.35,49976,0.000,12.371,-25.025,7.719,0.004,-0.026,1.017,0.000,0.000,0.000
27,-0.0082,-0.0072,0.0053,0.1044,-0.0866,0.0027,-0.68,-3.83,1.39,50219,0.000,2.823,-28.446,5.263,-0.002,-0.015,1.016,0.000,0.000,0.000
27,0.0004,-0.0057,0.0035,0.1518,-0.0729,-0.0047,-0.79,-3.71,1.40,50063,0.000,-1.772,-34.433,3.484,-0.004,-0.011,1.025,0.000,0.000,0.000
27,0.0048,-0.0042,0.0014,0.1744,-0.0600,-0.0125,-0.80,-3.42,1.44,50280,0.000,-3.810,-51.370,5.344,-0.003,-0.015,1.013,0.000,0.000,0.000
27,0.0113,-0.0020,-0.0000,0.2067,-0.0435,-0.0179,-0.90,-2.77,1.48,50618,0.000,1.025,-57.882,2.402,-0.004,-0.026,1.034,0.000,0.000,0.000
27,0.0161,-0.0024,-0.0011,0.2280,-0.0419,-0.0219,-0.94,-2.26,1.49,50757,0.000,5.117,-62.096,0.471,0.000,-0.023,1.048,0.000,0.000,0.000
27,0.0160,-0.0016,-0.0003,0.2212,-0.0333,-0.0139,-1.00,-1.97,1.45,50731,0.000,8.465,-62.108,-0.850,0.004,-0.019,1.049,0.000,0.000,0.000
27,0.0202,-0.0007,-0.0013,0.2380,-0.0253,-0.0171,-0.94,-1.39,1.43,50668,0.000,9.540,-63.514,-0.321,0.011,-0.022,1.075,0.000,0.000,0.000
27,0.0301,0.0019,-0.0029,0.2850,-0.0081,-0.0237,-0.90,-0.73,1.42,50544,0.000,16.683,-63.605,-2.185,0.008,-0.021,1.067,0.000,0.000,0.000
27,0.0338,0.0033,-0.0036,0.2946,0.0016,-0.0244,-0.82,-0.03,1.39,50513,0.000,13.718,-67.508,-0.315,-0.003,-0.014,1.076,0.000,0.000,0.000
27,0.0362,0.0044,-0.0036,0.2947,0.0099,-0.0197,-0.70,0.49,1.38,50453,0.000,21.449,-70.407,-1.432,0.005,-0.022,1.071,0.000,0.000,0.000
27,0.0383,0.0066,-0.0036,0.2925,0.0233,-0.0137,-0.52,1.16,1.36,50474,0.000,24.652,-68.073,-0.155,0.009,-0.032,1.066,0.000,0.000,0.000
27,0.0444,0.0078,-0.0052,0.3115,0.0300,-0.0171,-0.55,1.15,1.35,50219,0.000,19.904,-69.586,1.264,0.012,-0.027,1.054,0.000,0.000,0.000
27,0.0488,0.0093,-0.0035,0.3183,0.0382,-0.0006,-0.40,1.76,1.35,50312,0.000,10.286,-74.957,-0.105,0.009,-0.020,1.045,0.000,0.000,0.000
27,0.0520,0.0097,-0.0035,0.3173,0.0396,0.0060,-0.26,2.59,1.35,50953,0.000,-2.324,-76.643,-1.290,-0.002,-0.017,1.058,0.000,0.000,0.000
27,0.0566,0.0125,-0.0041,0.3236,0.0537,0.0090,-0.32,3.26,1.34,50970,0.000,0.237,-82.013,-2.119,-0.001,-0.023,1.076,0.000,0.000,0.000
28,0.0598,0.0131,-0.0040,0.3203,0.0543,0.0157,-0.36,4.09,1.32,50771,0.000,0.744,-76.158,0.625,-0.005,-0.015,1.081,0.000,0.000,0.000
28,0.0607,0.0141,-0.0030,0.3031,0.0573,0.0268,-0.41,4.86,1.31,50633,0.000,-0.561,-67.115,0.562,-0.005,-0.014,1.078,0.000,0.000,0.000
28,0.0650,0.0174,-0.0019,0.3035,0.0722,0.0358,-0.40,5.71,1.32,49728,0.000,-2.223,-52.788,-0.247,-0.004,-0.015,1.072,0.000,0.000,0.000
28,0.0686,0.0197,-0.0018,0.2994,0.0813,0.0385,-0.46,6.38,1.32,49589,0.000,1.239,-37.118,-2.121,-0.003,-0.015,1.060,0.000,0.000,0.000
28,0.0690,0.0206,-0.0008,0.2760,0.0822,0.0480,-0.47,6.96,1.31,49438,0.000,4.797,-25.370,-1.592,-0.007,-0.019,1.055,0.000,0.000,0.000
28,0.0705,0.0225,-0.0002,0.2587,0.0887,0.0557,-0.55,7.39,1.31,49306,0.000,11.390,-15.391,-2.968,-0.004,-0.018,1.048,0.000,0.000,0.000
28,0.0701,0.0230,0.0010,0.2307,0.0875,0.0663,-0.47,7.72,1.28,49245,0.000,14.119,-2.341,-2.459,-0.004,-0.019,1.041,0.000,0.000,0.000
28,0.0708,0.0265,0.0054,0.2070,0.1025,0.0926,-0.33,7.94,1.25,49244,0.000,18.224,6.406,-2.147,0.003,-0.024,1.029,0.000,0.000,0.000
28,0.0701,0.0278,0.0065,0.1781,0.1043,0.0996,-0.21,8.13,1.23,48436,0.000,24.820,14.651,-1.978,0.007,-0.020,1.028,0.000,0.000,0.000
28,0.0691,0.0285,0.0077,0.1490,0.1031,0.1056,-0.02,8.22,1.21,48467,0.000,23.927,24.621,-1.045,0.005,-0.011,1.022,0.000,0.000,0.000
28,0.0659,0.0305,0.0085,0.1092,0.1089,0.1093,0.25,8.10,1.18,48473,0.000,20.037,29.930,-0.894,0.011,-0.010,1.010,0.000,0.000,0.000
28,0.0625,0.0322,0.0092,0.0705,0.1123,0.1111,0.43,7.98,1.18,48265,0.000,22.181,35.511,-2.130,0.015,-0.017,1.005,0.000,0.000,0.000
28,0.0621,0.0332,0.0144,0.0476,0.1107,0.1358,0.68,7.78,1.15,47252,0.000,18.796,37.368,-3.151,0.017,-0.022,1.000,0.000,0.000,0.000
28,0.0588,0.0352,0.0153,0.0134,0.1148,0.1356,0.81,7.09,1.18,48316,0.000,13.570,40.785,-3.186,0.013,-0.018,0.997,0.000,0.000,0.000
28,0.0563,0.0358,0.0163,-0.0145,0.1107,0.1361,1.00,6.71,1.14,48334,0.000,8.881,41.307,-3.635,0.017,-0.017,0.997,0.000,0.000,0.000
28,0.0635,0.0388,0.0189,0.0123,0.1200,0.1418,1.08,6.60,1.12,48385,0.000,7.064,41.322,-4.075,0.014,-0.015,0.985,0.000,0.000,0.000
29,0.0633,0.0395,0.0204,-0.0016,0.1152,0.1424,1.18,6.25,1.08,48248,0.000,6.694,41.361,-4.293,0.010,-0.013,0.991,0.000,0.000,0.000
29,0.0569,0.0418,0.0268,-0.0500,0.1188,0.1691,1.24,5.89,1.06,48394,0.000,14.190,42.176,-5.951,0.012,-0.011,0.981,0.000,0.000,0.000
29,0.0550,0.0425,0.0283,-0.0688,0.1138,0.1680,1.39,5.32,1.00,48199,0.000,15.712,46.596,-5.775,0.008,-0.013,0.968,0.000,0.000,0.000
29,0.0528,0.0438,0.0297,-0.0872,0.1131,0.1660,1.49,5.02,0.97,48406,0.000,10.707,52.107,-4.511,0.009,-0.013,0.964,0.000,0.000,0.000
29,0.0557,0.0442,0.0323,-0.0767,0.1066,0.1690,1.65,4.61,0.92,48493,0.000,14.164,57.407,-5.249,0.011,-0.019,0.977,0.000,0.000,0.000
29,0.0513,0.0458,0.0332,-0.1049,0.1074,0.1640,1.77,4.31,0.91,48754,0.000,9.530,60.651,-6.425,0.012,-0.019,0.988,0.000,0.000,0.000
29,0.0483,0.0465,0.0360,-0.1238,0.1019,0.1689,1.92,3.74,0.85,48066,0.000,8.221,61.783,-6.824,0.011,-0.015,0.980,0.000,0.000,0.000
29,0.0414,0.0479,0.0366,-0.1619,0.1013,0.1620,2.10,2.69,0.78,48073,0.000,11.265,63.279,-7.337,0.015,-0.011,0.968,0.000,0.000,0.000
29,0.0390,0.0480,0.0381,-0.1727,0.0937,0.1581,2.17,2.68,0.74,48270,0.000,12.660,61.311,-6.894,0.015,-0.014,0.959,0.000,0.000,0.000
29,0.0330,0.0492,0.0384,-0.2021,0.0921,0.1489,2.49,1.47,0.62,48356,0.000,9.429,62.076,-7.126,0.017,-0.012,0.958,0.000,0.000,0.000
29,0.0313,0.0483,0.0402,-0.2055,0.0790,0.1485,2.51,1.61,0.62,48597,0.000,3.906,57.172,-6.067,0.007,-0.014,0.952,0.000,0.000,0.000
29,0.0279,0.0483,0.0456,-0.2173,0.0695,0.1667,2.62,0.44,0.52,48731,0.000,-3.435,55.477,-6.031,0.009,-0.016,0.960,0.000,0.000,0.000
29,0.0225,0.0483,0.0465,-0.2382,0.0625,0.1605,2.64,0.57,0.53,49443,0.000,-8.187,59.282,-5.087,0.005,-0.016,0.965,0.000,0.000,0.000
29,0.0202,0.0481,0.0481,-0.2406,0.0536,0.1573,2.48,-0.64,0.47,49519,0.000,-19.012,63.860,-3.306,0.004,-0.012,0.972,0.000,0.000,0.000
29,0.0146,0.0482,0.0487,-0.2593,0.0471,0.1481,2.52,-0.49,0.48,49677,0.000,-19.476,66.247,-2.698,0.012,-0.006,0.970,0.000,0.000,0.000
30,0.0122,0.0481,0.0502,-0.2593,0.0402,0.1441,2.14,-1.83,0.47,49708,0.000,-20.398,67.120,-0.301,0.009,-0.008,0.977,0.000,0.000,0.000
30,0.0058,0.0477,0.0536,-0.2796,0.0308,0.1499,1.99,-2.42,0.49,49509,0.000,-16.528,63.294,-0.436,0.010,-0.008,0.983,0.000,0.000,0.000
30,0.0036,0.0476,0.0552,-0.2754,0.0245,0.1469,1.86,-3.06,0.50,49529,0.000,-16.529,56.294,1.519,0.016,-0.010,0.980,0.000,0.000,0.000
30,-0.0007,0.0470,0.0562,-0.2823,0.0161,0.1410,1.73,-3.48,0.56,49655,0.000,-10.888,45.297,3.071,0.018,-0.008,0.973,0.000,0.000,0.000
30,-0.0028,0.0466,0.0578,-0.2751,0.0095,0.1395,1.67,-3.93,0.59,49634,0.000,-5.801,34.572,2.802,0.017,-0.009,0.965,0.000,0.000,0.000
30,-0.0078,0.0461,0.0584,-0.2846,0.0031,0.1322,1.65,-4.16,0.63,49757,0.000,-5.638,22.898,2.466,0.015,-0.009,0.965,0.000,0.000,0.000
30,-0.0106,0.0457,0.0622,-0.2783,-0.0029,0.1425,1.59,-4.44,0.65,49770,0.000,-5.575,12.746,2.423,0.007,-0.015,0.976,0.000,0.000,0.000
30,-0.0148,0.0449,0.0632,-0.2801,-0.0100,0.1384,1.57,-4.53,0.68,50222,0.000,-8.420,8.581,3.337,0.006,-0.012,0.975,0.000,0.000,0.000
30,-0.0158,0.0450,0.0651,-0.2635,-0.0119,0.1389,1.48,-4.67,0.71,50264,0.000,-11.546,10.734,4.531,0.009,-0.009,0.972,0.000,0.000,0.000
30,-0.0188,0.0442,0.0663,-0.2588,-0.0182,0.1351,1.38,-4.75,0.76,50296,0.000,-13.262,10.897,4.353,0.014,-0.009,0.983,0.000,0.000,0.000
30,-0.0199,0.0439,0.0680,-0.2435,-0.0211,0.1338,1.38,-4.80,0.75,50345,0.000,-12.432,18.391,4.676,0.005,-0.009,1.000,0.000,0.000,0.000
30,-0.0224,0.0429,0.0674,-0.2377,-0.0280,0.1192,1.26,-4.99,0.78,50195,0.000,-11.691,25.679,3.958,0.001,-0.010,0.994,0.000,0.000,0.000
30,-0.0248,0.0426,0.0687,-0.2237,-0.0302,0.1178,1.12,-5.23,0.83,51196,0.000,-16.602,33.476,3.417,0.012,-0.013,0.988,0.000,0.000,0.000
30,-0.0258,0.0423,0.0699,-0.2157,-0.0324,0.1149,1.01,-5.64,0.85,51215,0.000,-6.489,33.939,2.614,0.018,-0.008,0.987,0.000,0.000,0.000
30,-0.0262,0.0419,0.0713,-0.1981,-0.0352,0.1139,0.91,-6.11,0.88,51274,0.000,-5.052,26.235,3.681,0.023,-0.009,0.992,0.000,0.000,0.000
30,-0.0253,0.0410,0.0728,-0.1738,-0.0393,0.1151,0.81,-6.58,0.87,51303,0.000,-5.154,10.553,3.772,0.020,-0.008,0.981,0.000,0.000,0.000
31,-0.0241,0.0401,0.0745,-0.1481,-0.0439,0.1186,0.77,-6.82,0.91,51384,0.000,-6.813,-3.501,3.365,0.007,-0.010,0.984,0.000,0.000,0.000
31,-0.0223,0.0407,0.0759,-0.1198,-0.0389,0.1189,0.55,-6.82,0.89,51505,0.000,-7.439,-13.090,3.162,-0.001,-0.015,0.989,0.000,0.000,0.000
31,-0.0221,0.0402,0.0770,-0.1016,-0.0408,0.1171,0.53,-6.78,0.93,51567,0.000,-9.818,-15.618,3.876,0.003,-0.013,0.988,0.000,0.000,0.000
31,-0.0241,0.0434,0.0784,-0.0961,-0.0222,0.1161,0.42,-6.64,0.95,51621,0.000,-12.201,-16.900,4.901,0.004,-0.007,0.997,0.000,0.000,0.000
31,-0.0241,0.0421,0.0795,-0.0793,-0.0288,0.1145,0.23,-6.53,0.94,51657,0.000,-17.994,-19.612,6.788,0.003,-0.003,1.001,0.000,0.000,0.000
31,-0.0244,0.0425,0.0804,-0.0662,-0.0257,0.1106,0.07,-6.27,1.00,51881,0.000,-15.492,-23.447,7.159,0.001,-0.006,1.003,0.000,0.000,0.000
31,-0.0238,0.0440,0.0815,-0.0487,-0.0164,0.1087,0.03,-6.13,1.13,51901,0.000,-10.036,-26.585,7.245,-0.001,-0.008,1.009,0.000,0.000,0.000
31,-0.0261,0.0443,0.0826,-0.0472,-0.0145,0.1071,-0.25,-5.85,1.11,51910,0.000,-6.807,-27.554,7.747,0.003,-0.012,1.010,0.000,0.000,0.000
31,-0.0249,0.0414,0.0836,-0.0280,-0.0293,0.1058,-0.25,-5.64,1.23,51918,0.000,-3.891,-28.486,7.915,0.001,-0.010,1.016,0.000,0.000,0.000
31,-0.0258,0.0447,0.0848,-0.0213,-0.0098,0.1055,-0.31,-5.33,1.30,51902,0.000,-1.201,-29.661,7.898,-0.006,-0.007,1.015,0.000,0.000,0.000
31,-0.0244,0.0430,0.0847,-0.0033,-0.0180,0.0995,-0.33,-5.05,1.38,51874,0.000,-0.175,-31.539,8.696,-0.002,-0.008,1.018,0.000,0.000,0.000
